ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
12308;3.0;-49.1;8.26;0.23;Negativno;Ne
12309;3.4;-60.4;8.88;0.32;Negativno;Ne
12310;2.1;-57.7;4.3;0.54;Negativno;Ne
12311;11.5;-68.6;7.47;0.03;Negativno;Ne
12312;5.4;-68.6;7.38;1.04;Negativno;Ne
12313;4.0;-60.0;10.28;0.73;Negativno;Ne
12314;1.4;-55.9;8.01;0.58;Negativno;Ne
12315;1.0;-60.3;4.23;0.04;Negativno;Ne
12316;1.9;-67.6;9.33;0.18;Negativno;Ne
12317;0.3;-59.8;8.68;2.05;Negativno;Ne
12318;0.2;-78.1;5.46;0.85;Negativno;Ne
12319;0.6;-69.4;2.66;0.65;Negativno;Ne
12320;6.3;-70.9;10.27;1.55;Negativno;Ne
12321;3.3;-54.1;5.83;0.49;Negativno;Ne
12322;0.6;-59.7;4.91;0.2;Negativno;Ne
12323;7.8;-46.8;7.18;0.1;Negativno;Ne
12324;3.2;-59.9;6.93;0.59;Negativno;Ne
12325;4.5;-61.7;6.54;0.6;Negativno;Ne
12326;1.9;-56.0;5.57;0.41;Negativno;Ne
12327;3.6;-71.8;8.21;0.16;Negativno;Ne
12328;0.0;-51.9;5.81;0.12;Negativno;Ne
12329;0.6;-58.1;7.39;0.05;Negativno;Ne
12330;2.8;-63.9;7.18;0.16;Negativno;Ne
12331;8.7;-61.7;4.51;0.53;Negativno;Ne
12332;3.6;-62.9;7.06;0.37;Negativno;Ne
12333;2.4;-71.5;5.49;0.18;Negativno;Ne
12334;1.2;-68.8;4.5;0.57;Negativno;Ne
12335;11.6;-58.7;4.34;0.58;Negativno;Ne
12336;4.2;-56.8;4.32;0.05;Negativno;Ne
12337;4.5;-72.4;8.15;1.12;Negativno;Ne
12338;1.3;-45.4;3.71;1.32;Negativno;Ne
12339;7.0;-57.1;5.4;0.04;Negativno;Ne
12340;0.5;-33.6;7.02;0.62;Negativno;Ne
12341;16.1;-45.9;6.7;1.03;Negativno;Ne
12342;12.4;-59.3;6.79;1.14;Negativno;Ne
12343;2.3;-59.7;8.79;0.31;Negativno;Ne
12344;0.2;-58.3;4.84;0.34;Negativno;Ne
12345;2.5;-60.8;5.89;0.13;Negativno;Ne
12346;3.3;-69.6;7.47;1.53;Negativno;Ne
12347;0.1;-58.4;6.35;0.38;Negativno;Ne
12348;3.6;-44.7;9.37;0.47;Negativno;Ne
12349;1.1;-64.2;6.48;0.45;Negativno;Ne
12350;3.3;-56.9;9.88;0.16;Negativno;Ne
12351;1.4;-54.9;7.52;0.04;Negativno;Ne
12352;12.0;-68.5;8.26;0.73;Negativno;Ne
12353;0.1;-59.9;9.71;0.1;Negativno;Ne
12354;10.2;-61.0;8.42;0.71;Negativno;Ne
12355;4.4;-54.3;3.3;1.35;Negativno;Ne
12356;3.4;-67.9;11.67;0.16;Negativno;Ne
12357;12.2;-42.7;4.49;0.62;Negativno;Ne
12358;3.2;-62.7;10.67;0.36;Negativno;Ne
12359;4.1;-60.9;6.91;1.81;Negativno;Ne
12360;11.8;-52.5;5.4;0.22;Negativno;Ne
12361;22.5;-65.1;9.4;0.01;Negativno;Ne
12362;6.4;-70.7;7.05;0.42;Negativno;Ne
12363;0.4;-71.4;12.47;0.04;Negativno;Ne
12364;6.3;-69.6;9.02;0.43;Negativno;Ne
12365;4.9;-69.6;6.7;0.43;Negativno;Ne
12366;12.2;-57.6;7.07;0.46;Negativno;Ne
12367;18.9;-50.3;8.97;0.01;Negativno;Ne
12368;1.8;-64.6;6.07;0.08;Negativno;Ne
12369;3.6;-34.9;3.54;0.25;Pozitivno;Ne
12370;1.7;-45.1;6.58;0.29;Negativno;Ne
12371;1.6;-66.0;5.44;0.28;Negativno;Ne
12372;6.2;-46.0;8.06;0.12;Negativno;Ne
12373;5.4;-50.9;8.19;1.13;Negativno;Ne
12374;2.5;-57.3;5.15;1.23;Negativno;Ne
12375;4.5;-75.8;10.31;0.15;Negativno;Ne
12376;3.4;-52.2;5.79;0.12;Negativno;Ne
12377;4.7;-50.3;4.76;0.43;Negativno;Ne
12378;0.8;-70.3;7.34;0.01;Negativno;Ne
12379;3.3;-56.2;6.88;0.22;Negativno;Ne
12380;6.5;-61.8;4.17;0.28;Negativno;Ne
12381;1.8;-51.5;7.78;2.0;Negativno;Ne
12382;8.8;-79.5;9.84;0.53;Negativno;Ne
12383;6.8;-58.4;7.06;0.31;Negativno;Ne
12384;7.8;-44.5;14.0;1.03;Negativno;Ne
12385;4.7;-63.2;6.61;0.06;Negativno;Ne
12386;8.9;-68.2;7.5;0.39;Negativno;Ne
12387;2.4;-78.5;4.16;0.87;Negativno;Ne
12388;0.9;-75.4;6.76;0.04;Negativno;Ne
12389;2.5;-62.8;7.08;0.13;Negativno;Ne
12390;15.4;-49.2;5.78;0.24;Negativno;Ne
12391;4.4;-56.4;7.63;1.0;Negativno;Ne
12392;1.3;-52.5;6.62;0.04;Negativno;Ne
12393;1.2;-45.5;6.94;2.94;Negativno;Ne
12394;1.1;-43.6;5.55;1.11;Negativno;Ne
12395;2.7;-69.5;4.57;0.27;Negativno;Ne
12396;2.9;-64.2;12.1;0.37;Negativno;Ne
12397;0.0;-56.3;6.94;1.89;Negativno;Ne
12398;4.7;-64.6;9.91;0.37;Negativno;Ne
12399;0.9;-71.6;5.54;0.37;Negativno;Ne
12400;1.9;-53.2;8.41;1.43;Negativno;Ne
12401;1.7;-51.6;7.02;0.66;Negativno;Ne
12402;1.3;-60.6;6.85;0.21;Negativno;Ne
12403;21.4;-65.0;9.21;0.11;Negativno;Ne
12404;8.1;-55.0;8.02;0.17;Negativno;Ne
12405;3.6;-60.5;8.19;0.1;Negativno;Ne
12406;8.9;-48.7;5.78;0.05;Negativno;Ne
12407;3.0;-69.8;5.15;0.12;Negativno;Ne
12408;0.7;-47.6;8.68;0.23;Negativno;Ne
12409;4.7;-48.9;7.19;0.15;Negativno;Ne
12410;4.3;-67.4;8.59;0.21;Negativno;Ne
12411;7.0;-63.7;7.48;0.43;Negativno;Ne
12412;0.4;-55.7;7.94;0.01;Negativno;Ne
12413;0.6;-53.6;7.19;0.52;Negativno;Ne
12414;7.3;-49.8;5.87;0.45;Negativno;Ne
12415;1.4;-54.8;6.85;0.03;Negativno;Ne
12416;4.0;-67.4;11.56;1.34;Negativno;Ne
12417;6.2;-54.4;6.09;0.24;Negativno;Ne
12418;6.5;-53.6;6.11;0.0;Negativno;Ne
12419;10.0;-66.9;5.53;0.32;Negativno;Ne
12420;8.8;-71.5;9.58;0.02;Negativno;Ne
12421;6.5;-61.5;9.0;0.36;Negativno;Ne
12422;0.9;-48.6;6.26;0.39;Negativno;Ne
12423;0.4;-69.3;9.08;0.03;Negativno;Ne
12424;10.3;-57.1;5.48;0.38;Negativno;Ne
12425;0.2;-47.6;8.34;0.67;Negativno;Ne
12426;2.9;-71.9;5.41;1.12;Negativno;Ne
12427;0.3;-61.4;9.41;0.32;Negativno;Ne
12428;11.2;-71.6;10.96;0.75;Negativno;Ne
12429;1.0;-61.3;8.97;0.49;Negativno;Ne
12430;3.3;-66.7;9.19;0.32;Negativno;Ne
12431;4.8;-60.0;5.65;0.09;Negativno;Ne
12432;0.1;-70.5;7.04;0.74;Negativno;Ne
12433;4.9;-64.2;5.91;0.77;Negativno;Ne
12434;0.0;-66.9;4.01;0.08;Negativno;Ne
12435;2.3;-60.2;4.05;0.06;Negativno;Ne
12436;2.7;-53.0;10.18;0.25;Negativno;Ne
12437;5.3;-64.2;8.3;1.02;Negativno;Ne
12438;1.9;-50.2;7.34;0.17;Negativno;Ne
12439;5.6;-70.3;8.0;2.8;Negativno;Ne
12440;3.7;-44.6;11.32;0.01;Negativno;Ne
12441;3.0;-81.8;8.06;1.27;Negativno;Ne
12442;4.2;-68.0;6.44;0.05;Negativno;Ne
12443;5.4;-58.3;4.87;0.4;Negativno;Ne
12444;0.6;-60.9;7.93;0.44;Negativno;Ne
12445;2.7;-46.8;3.96;0.01;Negativno;Ne
12446;22.2;-72.4;6.68;0.37;Negativno;Ne
12447;3.4;-62.6;2.84;0.75;Negativno;Ne
12448;8.7;-57.9;7.67;0.37;Negativno;Ne
12449;1.4;-70.0;8.81;0.45;Negativno;Ne
12450;4.9;-59.4;5.93;0.19;Negativno;Ne
12451;4.9;-63.6;6.59;0.29;Negativno;Ne
12452;1.9;-56.1;12.54;0.33;Negativno;Ne
12453;10.8;-65.6;6.9;0.94;Negativno;Ne
12454;14.8;-70.2;10.14;0.76;Negativno;Ne
12455;10.0;-69.1;4.42;1.0;Negativno;Ne
12456;1.4;-58.1;10.58;0.11;Negativno;Ne
12457;3.5;-79.9;4.79;1.1;Negativno;Ne
12458;7.0;-67.9;8.85;0.1;Negativno;Ne
12459;0.2;-51.1;12.04;0.11;Negativno;Ne
12460;1.3;-67.2;6.41;0.26;Negativno;Ne
12461;1.1;-66.9;8.43;0.07;Negativno;Ne
12462;1.2;-52.8;9.13;2.22;Negativno;Ne
12463;0.1;-75.2;6.85;0.14;Negativno;Ne
12464;1.9;-71.4;9.89;0.04;Negativno;Ne
12465;0.8;-70.6;7.94;0.1;Negativno;Ne
12466;5.1;-68.0;4.03;0.53;Negativno;Ne
12467;0.5;-53.2;6.14;2.53;Negativno;Ne
12468;8.0;-39.9;6.11;0.12;Negativno;Ne
12469;0.2;-49.0;6.23;0.8;Negativno;Ne
12470;7.8;-72.5;4.0;0.14;Negativno;Ne
12471;1.3;-58.5;5.16;0.25;Negativno;Ne
12472;6.1;-46.8;7.4;0.94;Negativno;Ne
12473;0.6;-81.2;7.47;0.05;Negativno;Ne
12474;1.6;-46.2;4.88;0.58;Negativno;Ne
12475;1.8;-56.9;12.31;0.12;Negativno;Ne
12476;3.7;-71.6;7.69;1.03;Negativno;Ne
12477;5.2;-66.8;6.65;0.46;Negativno;Ne
12478;3.2;-48.4;6.82;0.06;Negativno;Ne
12479;1.4;-43.9;5.54;0.86;Negativno;Ne
12480;1.3;-56.6;5.78;3.11;Negativno;Ne
12481;4.7;-58.2;7.78;0.41;Negativno;Ne
12482;1.3;-23.8;8.04;0.37;Negativno;Ne
12483;2.0;-53.5;8.77;0.48;Negativno;Ne
12484;3.2;-49.5;6.8;0.2;Negativno;Ne
12485;5.4;-78.1;3.61;0.29;Negativno;Ne
12486;2.1;-46.4;7.05;0.12;Negativno;Ne
12487;14.9;-57.3;7.98;0.03;Negativno;Ne
12488;0.3;-59.5;5.87;0.04;Negativno;Ne
12489;0.3;-53.0;6.5;0.44;Negativno;Ne
12490;2.2;-54.9;10.95;0.28;Negativno;Ne
12491;0.1;-61.8;9.56;0.78;Negativno;Ne
12492;6.0;-73.1;10.37;0.43;Negativno;Ne
12493;0.5;-79.5;7.38;0.1;Negativno;Ne
12494;20.1;-60.6;3.03;0.09;Negativno;Ne
12495;9.7;-56.1;11.39;0.23;Negativno;Ne
12496;2.7;-70.4;7.15;0.53;Negativno;Ne
12497;5.5;-58.7;6.75;0.22;Negativno;Ne
12498;4.3;-58.7;4.29;0.25;Negativno;Ne
12499;9.8;-56.4;4.25;0.54;Negativno;Ne
12500;1.5;-67.4;12.21;0.96;Negativno;Ne
12501;7.1;-60.3;6.39;0.13;Negativno;Ne
12502;6.7;-43.7;9.31;0.53;Negativno;Ne
12503;3.6;-69.1;6.59;0.74;Negativno;Ne
12504;1.3;-76.6;6.41;0.67;Negativno;Ne
12505;5.4;-55.2;9.18;0.71;Negativno;Ne
12506;5.2;-54.2;6.58;0.33;Negativno;Ne
12507;0.3;-53.8;5.24;0.72;Negativno;Ne
12508;3.5;-93.2;9.13;0.34;Negativno;Ne
12509;9.7;-59.2;8.45;1.35;Negativno;Ne
12510;5.0;-51.7;8.18;0.62;Negativno;Ne
12511;2.1;-68.7;7.67;0.09;Negativno;Ne
12512;2.1;-57.8;9.59;0.36;Negativno;Ne
12513;1.4;-57.2;8.35;0.08;Negativno;Ne
12514;2.1;-66.7;9.05;1.09;Negativno;Ne
12515;13.8;-67.1;9.57;0.37;Negativno;Ne
12516;5.2;-47.3;8.39;0.51;Negativno;Ne
12517;7.5;-64.8;9.54;0.29;Negativno;Ne
12518;2.1;-61.7;5.49;0.06;Negativno;Ne
12519;13.8;-62.2;3.95;0.22;Negativno;Ne
12520;2.4;-67.8;7.58;0.54;Negativno;Ne
12521;2.6;-62.9;6.64;0.81;Negativno;Ne
12522;5.0;-92.8;3.7;0.66;Negativno;Ne
12523;4.1;-58.4;6.08;1.49;Negativno;Ne
12524;0.0;-53.0;10.87;0.1;Negativno;Ne
12525;0.7;-51.5;6.06;1.29;Negativno;Ne
12526;4.8;-50.0;8.0;1.01;Negativno;Ne
12527;9.1;-66.8;6.78;0.08;Negativno;Ne
12528;0.3;-77.4;5.99;0.24;Negativno;Ne
12529;3.2;-66.2;7.08;0.27;Negativno;Ne
12530;0.1;-58.5;7.2;0.41;Negativno;Ne
12531;3.6;-63.2;11.99;0.15;Negativno;Ne
12532;20.1;-65.8;6.03;0.41;Negativno;Ne
12533;0.7;-41.4;3.75;0.09;Negativno;Ne
12534;7.0;-53.9;7.33;0.02;Negativno;Ne
12535;4.1;-63.2;7.91;0.03;Negativno;Ne
12536;0.5;-44.4;9.33;0.64;Negativno;Ne
12537;4.5;-42.9;4.24;2.16;Negativno;Ne
12538;4.1;-56.7;9.87;0.47;Negativno;Ne
12539;0.4;-83.9;1.55;0.26;Negativno;Ne
12540;2.6;-72.3;4.68;0.69;Negativno;Ne
12541;3.4;-70.0;8.09;1.46;Negativno;Ne
12542;3.2;-61.8;5.31;0.2;Negativno;Ne
12543;7.6;-71.0;8.68;0.47;Negativno;Ne
12544;4.9;-47.3;9.01;0.43;Negativno;Ne
12545;12.8;-68.8;6.77;0.39;Negativno;Ne
12546;0.3;-48.3;6.63;1.56;Negativno;Ne
12547;3.0;-58.0;7.8;0.53;Negativno;Ne
12548;7.4;-54.7;5.52;1.45;Negativno;Ne
12549;7.0;-61.7;4.92;0.67;Negativno;Ne
12550;6.7;-51.0;7.94;0.45;Negativno;Ne
12551;5.1;-40.7;8.38;0.39;Negativno;Ne
12552;6.3;-60.5;8.23;0.13;Negativno;Ne
12553;1.5;-46.0;9.89;0.41;Negativno;Ne
12554;4.1;-50.9;7.97;0.54;Negativno;Ne
12555;2.0;-53.1;4.64;0.49;Negativno;Ne
12556;20.0;-67.8;6.81;2.1;Negativno;Ne
12557;4.5;-50.7;6.84;0.17;Negativno;Ne
12558;7.0;-50.7;6.75;0.58;Negativno;Ne
12559;16.2;-47.7;7.71;1.46;Negativno;Ne
12560;2.1;-70.7;11.24;0.06;Negativno;Ne
12561;1.0;-42.3;5.87;0.27;Negativno;Ne
12562;1.3;-56.3;9.76;0.35;Negativno;Ne
12563;0.4;-54.1;5.58;0.2;Negativno;Ne
12564;4.9;-58.5;4.72;0.61;Negativno;Ne
12565;1.2;-55.2;5.08;0.31;Negativno;Ne
12566;4.4;-54.2;6.31;1.65;Negativno;Ne
12567;3.5;-55.3;3.91;0.09;Negativno;Ne
12568;6.7;-69.6;4.09;0.01;Negativno;Ne
12569;1.2;-74.0;5.79;0.07;Negativno;Ne
12570;14.2;-42.9;7.87;0.16;Negativno;Ne
12571;0.7;-47.7;7.29;0.53;Negativno;Ne
12572;0.2;-55.2;7.35;0.01;Negativno;Ne
12573;1.3;-60.9;9.88;0.17;Negativno;Ne
12574;1.4;-50.7;5.3;0.07;Negativno;Ne
12575;2.9;-73.9;10.08;0.29;Negativno;Ne
12576;0.2;-47.6;8.86;0.99;Negativno;Ne
12577;0.5;-65.8;7.51;1.61;Negativno;Ne
12578;0.1;-49.1;5.27;1.12;Negativno;Ne
12579;5.3;-67.9;6.79;0.73;Negativno;Ne
12580;0.5;-63.3;6.95;0.5;Negativno;Ne
12581;4.1;-58.5;5.77;0.09;Negativno;Ne
12582;1.6;-56.6;7.05;0.01;Negativno;Ne
12583;4.3;-64.6;9.79;0.51;Negativno;Ne
12584;6.8;-67.7;5.0;0.05;Negativno;Ne
12585;11.3;-63.9;6.6;0.96;Negativno;Ne
12586;13.6;-57.1;8.1;0.84;Negativno;Ne
12587;5.0;-66.8;9.2;0.47;Negativno;Ne
12588;4.6;-54.6;8.16;0.02;Negativno;Ne
12589;1.5;-64.4;7.52;0.31;Negativno;Ne
12590;1.0;-60.5;8.96;0.17;Negativno;Ne
12591;4.6;-64.0;8.51;1.45;Negativno;Ne
12592;2.7;-63.1;8.38;0.01;Negativno;Ne
12593;3.2;-41.3;5.5;0.18;Negativno;Ne
12594;24.5;-59.4;3.78;0.14;Negativno;Ne
12595;4.6;-27.9;6.48;0.71;Negativno;Ne
12596;6.3;-61.9;7.04;0.08;Negativno;Ne
12597;17.9;-62.7;7.96;0.52;Negativno;Ne
12598;0.4;-62.9;7.51;0.74;Negativno;Ne
12599;0.2;-67.9;6.24;0.52;Negativno;Ne
12600;2.4;-67.7;8.18;0.17;Negativno;Ne
12601;0.6;-69.3;4.08;0.21;Negativno;Ne
12602;2.5;-68.1;7.15;2.11;Negativno;Ne
12603;22.5;-52.4;9.46;3.79;Negativno;Ne
12604;12.1;-55.4;5.03;0.01;Negativno;Ne
12605;6.6;-67.8;7.14;0.36;Negativno;Ne
12606;3.5;-47.1;10.11;0.97;Negativno;Ne
12607;3.1;-58.7;7.98;0.41;Negativno;Ne
12608;0.4;-36.3;8.35;0.36;Negativno;Ne
12609;8.9;-66.8;10.35;1.31;Negativno;Ne
12610;0.3;-56.5;7.96;0.05;Negativno;Ne
12611;7.6;-59.3;3.46;0.87;Negativno;Ne
12612;6.9;-69.8;6.48;0.06;Negativno;Ne
12613;10.1;-59.1;8.11;0.76;Negativno;Ne
12614;9.8;-46.4;7.94;0.23;Negativno;Ne
12615;2.2;-69.4;9.43;0.68;Negativno;Ne
12616;5.4;-50.8;10.38;0.36;Negativno;Ne
12617;8.5;-66.6;4.63;0.23;Negativno;Ne
12618;0.5;-63.2;8.69;0.6;Negativno;Ne
12619;6.0;-77.5;5.73;0.07;Negativno;Ne
12620;2.8;-48.6;4.67;0.89;Negativno;Ne
12621;3.1;-60.6;6.34;0.37;Negativno;Ne
12622;2.0;-56.3;7.8;0.19;Negativno;Ne
12623;24.6;-65.4;7.07;0.01;Negativno;Ne
12624;10.5;-53.4;4.78;1.94;Negativno;Ne
12625;5.3;-70.1;3.81;0.26;Negativno;Ne
12626;3.1;-70.3;7.04;0.34;Negativno;Ne
12627;1.8;-44.8;8.91;0.67;Negativno;Ne
12628;2.5;-56.2;4.83;0.21;Negativno;Ne
12629;1.8;-69.7;6.14;0.08;Negativno;Ne
12630;5.3;-58.4;9.29;2.81;Negativno;Ne
12631;1.2;-66.8;8.83;0.35;Negativno;Ne
12632;5.2;-70.6;7.75;0.36;Negativno;Ne
12633;2.7;-55.6;8.6;0.02;Negativno;Ne
12634;5.7;-62.9;8.22;0.62;Negativno;Ne
12635;4.0;-40.5;6.67;0.61;Negativno;Ne
12636;2.2;-43.5;7.29;0.15;Negativno;Ne
12637;0.2;-57.1;6.85;0.04;Negativno;Ne
12638;7.9;-32.5;6.73;0.13;Negativno;Ne
12639;14.0;-61.8;3.24;0.17;Negativno;Ne
12640;9.9;-57.3;8.29;0.18;Negativno;Ne
12641;0.1;-50.6;6.74;0.3;Negativno;Ne
12642;4.2;-38.1;3.62;0.33;Negativno;Ne
12643;0.5;-36.3;8.03;0.02;Negativno;Ne
12644;2.2;-62.9;5.28;0.21;Negativno;Ne
12645;2.2;-63.2;6.12;2.31;Negativno;Ne
12646;0.6;-67.3;7.79;0.07;Negativno;Ne
12647;0.1;-67.1;3.98;0.09;Negativno;Ne
12648;4.3;-55.2;7.83;0.22;Negativno;Ne
12649;0.6;-46.3;9.03;0.09;Negativno;Ne
12650;1.1;-68.2;6.93;0.06;Negativno;Ne
12651;11.1;-59.0;7.81;0.64;Negativno;Ne
12652;1.1;-41.4;5.38;0.61;Negativno;Ne
12653;5.3;-62.8;5.49;0.34;Negativno;Ne
12654;20.3;-68.9;7.18;0.55;Negativno;Ne
12655;21.3;-51.6;6.23;0.67;Negativno;Ne
12656;5.2;-53.6;7.07;0.26;Negativno;Ne
12657;2.1;-64.4;7.68;0.74;Negativno;Ne
12658;3.6;-60.5;4.38;0.4;Negativno;Ne
12659;3.5;-64.7;5.4;0.25;Negativno;Ne
12660;5.5;-65.7;7.31;0.0;Negativno;Ne
12661;15.7;-53.6;8.78;0.85;Negativno;Ne
12662;1.1;-69.5;10.81;0.68;Negativno;Ne
12663;9.5;-61.0;0.0;0.13;Negativno;Ne
12664;5.2;-55.4;7.07;1.4;Negativno;Ne
12665;2.5;-63.8;10.65;0.44;Negativno;Ne
12666;4.8;-64.2;6.33;0.91;Negativno;Ne
12667;7.1;-67.2;8.89;1.25;Negativno;Ne
12668;5.0;-76.0;4.07;0.03;Negativno;Ne
12669;23.3;-58.4;6.45;1.14;Negativno;Ne
12670;4.2;-56.1;6.52;1.06;Negativno;Ne
12671;7.9;-59.3;5.84;0.2;Negativno;Ne
12672;9.5;-57.1;4.28;2.84;Negativno;Ne
12673;1.9;-77.8;6.58;0.33;Negativno;Ne
12674;4.9;-53.9;3.76;0.35;Negativno;Ne
12675;0.1;-61.2;4.17;0.33;Negativno;Ne
12676;2.4;-60.4;8.3;1.31;Negativno;Ne
12677;4.9;-69.7;6.17;1.49;Negativno;Ne
12678;3.0;-60.7;8.41;0.35;Negativno;Ne
12679;1.2;-77.5;2.92;0.59;Negativno;Ne
12680;6.3;-45.0;7.23;0.06;Negativno;Ne
12681;3.6;-72.4;7.78;0.6;Negativno;Ne
12682;13.9;-56.8;8.13;0.41;Negativno;Ne
12683;1.2;-74.9;6.7;1.45;Negativno;Ne
12684;6.2;-67.0;5.08;0.76;Negativno;Ne
12685;21.3;-68.7;5.38;1.51;Negativno;Ne
12686;0.1;-51.3;10.54;0.11;Negativno;Ne
12687;8.4;-53.8;8.01;0.01;Negativno;Ne
12688;13.8;-65.5;7.78;1.06;Negativno;Ne
12689;2.7;-74.2;4.96;1.33;Negativno;Ne
12690;2.7;-56.3;6.84;0.04;Negativno;Ne
12691;14.4;-52.9;8.33;0.86;Negativno;Ne
12692;6.8;-86.3;5.03;0.03;Negativno;Ne
12693;3.2;-68.3;7.26;0.51;Negativno;Ne
12694;4.2;-73.9;5.73;0.35;Negativno;Ne
12695;2.8;-45.9;4.23;0.33;Negativno;Ne
12696;6.1;-60.9;9.2;0.09;Negativno;Ne
12697;11.1;-54.3;7.74;0.05;Negativno;Ne
12698;5.0;-56.2;3.53;0.21;Negativno;Ne
12699;0.4;-54.3;6.36;1.12;Negativno;Ne
12700;7.2;-64.2;5.14;1.03;Negativno;Ne
12701;4.9;-71.1;10.43;0.53;Negativno;Ne
12702;18.2;-59.1;8.1;0.49;Negativno;Ne
12703;17.7;-56.5;8.6;0.17;Negativno;Ne
12704;1.8;-43.9;1.59;0.67;Negativno;Ne
12705;4.6;-60.8;7.64;0.53;Negativno;Ne
12706;1.8;-41.3;5.64;1.24;Negativno;Ne
12707;1.7;-44.9;5.93;0.39;Negativno;Ne
12708;0.3;-52.6;7.31;0.05;Negativno;Ne
12709;5.3;-53.2;8.36;0.13;Negativno;Ne
12710;0.6;-74.3;6.53;0.93;Negativno;Ne
12711;1.4;-59.8;8.19;0.37;Negativno;Ne
12712;0.6;-60.5;9.83;0.09;Negativno;Ne
12713;21.0;-86.7;7.29;0.72;Negativno;Ne
12714;1.4;-55.8;10.08;0.02;Negativno;Ne
12715;3.1;-67.7;9.12;0.15;Negativno;Ne
12716;2.2;-43.9;5.95;0.91;Negativno;Ne
12717;9.8;-58.8;8.54;0.65;Negativno;Ne
12718;8.2;-43.8;2.66;0.44;Negativno;Ne
12719;0.9;-52.5;8.14;0.21;Negativno;Ne
12720;1.7;-48.6;5.85;0.08;Negativno;Ne
12721;4.2;-66.1;5.56;1.0;Negativno;Ne
12722;8.3;-77.2;9.66;2.02;Negativno;Ne
12723;1.8;-55.5;5.78;0.05;Negativno;Ne
12724;0.9;-70.1;8.45;0.79;Negativno;Ne
12725;6.5;-58.3;6.31;0.07;Negativno;Ne
12726;0.6;-69.1;8.29;0.56;Negativno;Ne
12727;8.1;-50.6;6.6;0.35;Negativno;Ne
12728;5.3;-55.0;4.96;0.18;Negativno;Ne
12729;2.3;-45.1;7.37;0.29;Negativno;Ne
12730;15.4;-56.1;5.19;1.16;Negativno;Ne
12731;8.0;-51.9;5.51;1.06;Negativno;Ne
12732;8.9;-70.4;6.07;0.33;Negativno;Ne
12733;6.1;-60.9;4.88;2.42;Negativno;Ne
12734;16.2;-58.7;7.27;0.8;Negativno;Ne
12735;0.6;-56.1;6.66;0.52;Negativno;Ne
12736;6.2;-39.5;5.66;0.22;Negativno;Ne
12737;15.3;-57.4;2.94;0.04;Negativno;Ne
12738;2.2;-59.5;6.18;0.44;Negativno;Ne
12739;6.9;-60.0;5.01;0.56;Negativno;Ne
12740;1.7;-73.7;6.32;0.83;Negativno;Ne
12741;15.9;-60.1;9.65;0.19;Negativno;Ne
12742;14.6;-61.8;4.15;0.83;Negativno;Ne
12743;7.7;-63.6;7.46;0.93;Negativno;Ne
12744;0.0;-45.5;7.35;1.11;Negativno;Ne
12745;8.6;-52.0;10.83;0.27;Negativno;Ne
12746;1.0;-58.7;9.12;0.02;Negativno;Ne
12747;1.1;-70.4;10.82;0.48;Negativno;Ne
12748;19.5;-58.5;8.22;0.19;Negativno;Ne
12749;16.9;-54.5;4.79;0.21;Negativno;Ne
12750;0.5;-52.9;6.27;1.08;Negativno;Ne
12751;0.6;-53.7;4.16;0.69;Negativno;Ne
12752;1.5;-49.7;5.58;0.95;Negativno;Ne
12753;8.3;-59.3;8.99;0.46;Negativno;Ne
12754;3.0;-68.0;6.93;0.21;Negativno;Ne
12755;0.0;-69.1;7.41;0.07;Negativno;Ne
12756;2.7;-74.7;6.48;0.65;Negativno;Ne
12757;6.1;-77.4;10.02;0.49;Negativno;Ne
12758;4.0;-75.4;6.36;0.11;Negativno;Ne
12759;2.9;-61.3;6.04;0.96;Negativno;Ne
12760;7.0;-58.0;8.92;0.42;Negativno;Ne
12761;6.9;-76.0;3.62;1.0;Negativno;Ne
12762;2.9;-62.2;7.42;1.66;Negativno;Ne
12763;1.2;-58.1;5.63;0.1;Negativno;Ne
12764;2.3;-65.9;8.49;0.73;Negativno;Ne
12765;1.2;-72.1;8.34;0.58;Negativno;Ne
12766;3.7;-54.1;8.37;0.71;Negativno;Ne
12767;1.5;-76.7;5.27;0.2;Negativno;Ne
12768;0.6;-70.7;8.02;0.15;Negativno;Ne
12769;0.9;-33.6;7.78;0.06;Negativno;Ne
12770;2.3;-45.9;3.61;0.04;Negativno;Ne
12771;2.6;-48.8;7.95;0.4;Negativno;Ne
12772;1.6;-42.8;7.55;0.01;Negativno;Ne
12773;5.5;-41.3;8.52;0.45;Negativno;Ne
12774;0.7;-46.9;4.91;0.04;Negativno;Ne
12775;2.8;-60.6;5.38;0.17;Negativno;Ne
12776;4.8;-53.8;7.28;1.54;Negativno;Ne
12777;1.9;-56.6;8.01;0.12;Negativno;Ne
12778;6.1;-59.0;3.63;0.22;Negativno;Ne
12779;5.1;-66.1;7.14;0.37;Negativno;Ne
12780;1.6;-61.4;7.88;0.84;Negativno;Ne
12781;2.4;-64.4;9.09;0.45;Negativno;Ne
12782;0.1;-59.3;4.6;1.64;Negativno;Ne
12783;0.4;-54.8;5.32;0.63;Negativno;Ne
12784;0.3;-72.3;6.73;1.12;Negativno;Ne
12785;25.0;-68.2;8.17;0.94;Negativno;Ne
12786;2.6;-51.4;6.62;0.27;Negativno;Ne
12787;5.2;-50.3;11.22;0.08;Negativno;Ne
